fname,fx,run,budget_factor,budget,algname,fid,iid,dim
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,3,10,100,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,3,50,500,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,3,100,1000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,3,500,5000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,3,1000,10000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,3,5000,50000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,3,10000,100000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,4,10,100,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,4,50,500,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,4,100,1000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,4,500,5000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,4,1000,10000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,4,5000,50000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,4,10000,100000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,5,10,100,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,5,50,500,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,5,100,1000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,5,500,5000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,5,1000,10000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,5,5000,50000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I6_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,5.0627374564,5,10000,100000,DE,22,6,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,68.5202573891,1,10,100,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,58.9653311911,1,50,500,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,25.030188706,1,100,1000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,14.097609033,1,500,5000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.4022207178,1,1000,10000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,1,5000,50000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,1,10000,100000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,2,10,100,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,2,50,500,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,2,100,1000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,2,500,5000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,2,1000,10000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,2,5000,50000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,2,10000,100000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,3,10,100,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,3,50,500,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,3,100,1000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,3,500,5000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,3,1000,10000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,3,5000,50000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,3,10000,100000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,4,10,100,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,4,50,500,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,4,100,1000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,4,500,5000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,4,1000,10000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,4,5000,50000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,4,10000,100000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,5,10,100,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,5,50,500,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,5,100,1000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,5,500,5000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,5,1000,10000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,5,5000,50000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I7_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,7.2716291936,5,10000,100000,DE,22,7,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,27.1011124047,1,10,100,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,27.1011124047,1,50,500,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,17.2741405668,1,100,1000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.6620590313,1,500,5000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5910753939,1,1000,10000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,1,5000,50000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,1,10000,100000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,2,10,100,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,2,50,500,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,2,100,1000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,2,500,5000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,2,1000,10000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,2,5000,50000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,2,10000,100000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,3,10,100,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,3,50,500,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,3,100,1000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,3,500,5000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,3,1000,10000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,3,5000,50000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,3,10000,100000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,4,10,100,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,4,50,500,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,4,100,1000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,4,500,5000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,4,1000,10000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,4,5000,50000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,4,10000,100000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,5,10,100,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,5,50,500,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,5,100,1000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,5,500,5000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,5,1000,10000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,5,5000,50000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I8_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,2.5905477301,5,10000,100000,DE,22,8,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,34.4801339631,1,10,100,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,34.4801339631,1,50,500,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,27.9666613167,1,100,1000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,1.264682997,1,500,5000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.7128222951,1,1000,10000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,1,5000,50000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,1,10000,100000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,2,10,100,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,2,50,500,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,2,100,1000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,2,500,5000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,2,1000,10000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,2,5000,50000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,2,10000,100000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,3,10,100,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,3,50,500,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,3,100,1000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,3,500,5000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,3,1000,10000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,3,5000,50000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,3,10000,100000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,4,10,100,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,4,50,500,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,4,100,1000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,4,500,5000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,4,1000,10000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,4,5000,50000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,4,10000,100000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,5,10,100,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,5,50,500,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,5,100,1000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,5,500,5000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,5,1000,10000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,5,5000,50000,DE,22,9,10
Data/OPYTIMIZER\DE_F22_I9_10D\data_f22_Gallagher21\IOHprofiler_f22_DIM10.dat,0.6918569112,5,10000,100000,DE,22,9,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.4501855962,1,10,100,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.132946022,1,50,500,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.132946022,1,100,1000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.4664447103,1,500,5000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6841905722,1,1000,10000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6841905722,1,5000,50000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,1,10000,100000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,2,10,100,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,2,50,500,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,2,100,1000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,2,500,5000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,2,1000,10000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,2,5000,50000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,2,10000,100000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,3,10,100,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,3,50,500,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,3,100,1000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,3,500,5000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,3,1000,10000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,3,5000,50000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,3,10000,100000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,4,10,100,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,4,50,500,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,4,100,1000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,4,500,5000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,4,1000,10000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,4,5000,50000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,4,10000,100000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,5,10,100,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,5,50,500,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,5,100,1000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,5,500,5000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,5,1000,10000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,5,5000,50000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I10_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2005189311,5,10000,100000,DE,23,10,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.8056078139,1,10,100,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.0861674077,1,50,500,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.0861674077,1,100,1000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.5835046698,1,500,5000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.5835046698,1,1000,10000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2409403314,1,5000,50000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2409403314,1,10000,100000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,2,10,100,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,2,50,500,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,2,100,1000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,2,500,5000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,2,1000,10000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,2,5000,50000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,2,10000,100000,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,3,10,100,DE,23,1,10
Data/OPYTIMIZER\DE_F23_I1_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0014081943,3,50,500,DE,23,1,10
